,urls
506,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12370503&_cid=P11-MIZJRQ-12597-3
507,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP32383516&_cid=P11-MIZJRQ-12597-3
508,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13902744&_cid=P11-MIZJRQ-12597-3
509,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015038322&_cid=P11-MIZJRQ-12597-3
510,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP278934162&_cid=P11-MIZJRQ-12597-3
511,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93980648&_cid=P11-MIZJRQ-12597-3
512,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN316411493&_cid=P11-MIZJRQ-12597-3
513,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93945548&_cid=P11-MIZJRQ-12597-3
514,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025141438&_cid=P11-MIZJRQ-12597-3
515,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41161767&_cid=P11-MIZJRQ-12597-3
516,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39836073&_cid=P11-MIZJRQ-12597-3
517,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13238705&_cid=P11-MIZJRQ-12597-3
518,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP217784221&_cid=P11-MIZJRQ-12597-3
519,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93893106&_cid=P11-MIZJRQ-12597-3
520,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008075030&_cid=P11-MIZJRQ-12597-3
521,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003089388&_cid=P11-MIZJRQ-12597-3
522,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94564833&_cid=P11-MIZJRQ-12597-3
523,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016091697&_cid=P11-MIZJRQ-12597-3
524,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA200476788&_cid=P11-MIZJRQ-12597-3
525,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012085227&_cid=P11-MIZJRQ-12597-3
526,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39669046&_cid=P11-MIZJRQ-12597-3
527,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010079057&_cid=P11-MIZJRQ-12597-3
528,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94255215&_cid=P11-MIZJRQ-12597-3
529,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004041970&_cid=P11-MIZJRQ-12597-3
530,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38807780&_cid=P11-MIZJRQ-12597-3
531,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94049160&_cid=P11-MIZJRQ-12597-3
532,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011090554&_cid=P11-MIZJRQ-12597-3
533,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93843927&_cid=P11-MIZJRQ-12597-3
534,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017009432&_cid=P11-MIZJRQ-12597-3
535,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP29998377&_cid=P11-MIZJRQ-12597-3
536,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42095005&_cid=P11-MIZJRQ-12597-3
537,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014186172&_cid=P11-MIZJRQ-12597-3
538,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94043631&_cid=P11-MIZJRQ-12597-3
539,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13794585&_cid=P11-MIZJRQ-12597-3
540,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39326898&_cid=P11-MIZJRQ-12597-3
541,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39265201&_cid=P11-MIZJRQ-12597-3
542,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93993694&_cid=P11-MIZJRQ-12597-3
543,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11144068&_cid=P11-MIZJRQ-12597-3
544,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005003067&_cid=P11-MIZJRQ-12597-3
545,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14509226&_cid=P11-MIZJRQ-12597-3
546,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA199672074&_cid=P11-MIZJRQ-12597-3
547,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42837007&_cid=P11-MIZJRQ-12597-3
548,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94711298&_cid=P11-MIZJRQ-12597-3
549,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024000371&_cid=P11-MIZJRQ-12597-3
550,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008075023&_cid=P11-MIZJRQ-12597-3
551,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11658519&_cid=P11-MIZJRQ-12597-3
552,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007069197&_cid=P11-MIZJRQ-12597-3
553,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004026796&_cid=P11-MIZJRQ-12597-3
554,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13780028&_cid=P11-MIZJRQ-12597-3
555,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP58001837&_cid=P11-MIZJRQ-12597-3
556,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12165997&_cid=P11-MIZJRQ-12597-3
557,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012084160&_cid=P11-MIZJRQ-12597-3
558,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013124793&_cid=P11-MIZJRQ-12597-3
559,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA123408833&_cid=P11-MIZJRQ-12597-3
560,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003024905&_cid=P11-MIZJRQ-12597-3
561,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37548282&_cid=P11-MIZJRQ-12597-3
562,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14602480&_cid=P11-MIZJRQ-12597-3
563,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211735732&_cid=P11-MIZJRQ-12597-3
564,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP222931568&_cid=P11-MIZJRQ-12597-3
565,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002096836&_cid=P11-MIZJRQ-12597-3
566,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017037172&_cid=P11-MIZJRQ-12597-3
567,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94480764&_cid=P11-MIZJRQ-12597-3
568,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37496199&_cid=P11-MIZJRQ-12597-3
569,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP251294853&_cid=P11-MIZJRQ-12597-3
570,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40100116&_cid=P11-MIZJRQ-12597-3
571,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39225571&_cid=P11-MIZJRQ-12597-3
572,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003087264&_cid=P11-MIZJRQ-12597-3
573,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94565428&_cid=P11-MIZJRQ-12597-3
574,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP465159004&_cid=P11-MIZJRQ-12597-3
575,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024256792&_cid=P11-MIZJRQ-12597-3
576,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14075735&_cid=P11-MIZJRQ-12597-3
577,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002097011&_cid=P11-MIZJRQ-12597-3
578,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11237005&_cid=P11-MIZJRQ-12597-3
579,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005019384&_cid=P11-MIZJRQ-12597-3
580,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13451182&_cid=P11-MIZJRQ-12597-3
581,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14519701&_cid=P11-MIZJRQ-12597-3
582,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37497256&_cid=P11-MIZJRQ-12597-3
583,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94145068&_cid=P11-MIZJRQ-12597-3
584,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019183444&_cid=P11-MIZJRQ-12597-3
585,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP217784232&_cid=P11-MIZJRQ-12597-3
586,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11210713&_cid=P11-MIZJRQ-12597-3
587,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13589052&_cid=P11-MIZJRQ-12597-3
588,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37665438&_cid=P11-MIZJRQ-12597-3
589,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005005575&_cid=P11-MIZJRQ-12597-3
590,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002038703&_cid=P11-MIZJRQ-12597-3
591,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018162363&_cid=P11-MIZJRQ-12597-3
592,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94890820&_cid=P11-MIZJRQ-12597-3
593,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011080073&_cid=P11-MIZJRQ-12597-3
594,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002059232&_cid=P11-MIZJRQ-12597-3
595,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002026667&_cid=P11-MIZJRQ-12597-3
596,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39535515&_cid=P11-MIZJRQ-12597-3
597,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41672535&_cid=P11-MIZJRQ-12597-3
598,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14388683&_cid=P11-MIZJRQ-12597-3
599,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39963731&_cid=P11-MIZJRQ-12597-3
600,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005054165&_cid=P11-MIZJRQ-12597-4
601,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011027104&_cid=P11-MIZJRQ-12597-4
602,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40856395&_cid=P11-MIZJRQ-12597-4
603,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017009428&_cid=P11-MIZJRQ-12597-4
604,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016050722&_cid=P11-MIZJRQ-12597-4
605,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179128713&_cid=P11-MIZJRQ-12597-4
606,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14084654&_cid=P11-MIZJRQ-12597-4
607,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1998027181&_cid=P11-MIZJRQ-12597-4
608,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP96189839&_cid=P11-MIZJRQ-12597-4
609,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001096264&_cid=P11-MIZJRQ-12597-4
610,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002066582&_cid=P11-MIZJRQ-12597-4
611,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14267475&_cid=P11-MIZJRQ-12597-4
612,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999049965&_cid=P11-MIZJRQ-12597-4
613,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94465104&_cid=P11-MIZJRQ-12597-4
614,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004041969&_cid=P11-MIZJRQ-12597-4
615,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP441940008&_cid=P11-MIZJRQ-12597-4
616,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13188345&_cid=P11-MIZJRQ-12597-4
617,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14112835&_cid=P11-MIZJRQ-12597-4
618,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40654442&_cid=P11-MIZJRQ-12597-4
619,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11071718&_cid=P11-MIZJRQ-12597-4
620,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP191695663&_cid=P11-MIZJRQ-12597-4
621,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP465159005&_cid=P11-MIZJRQ-12597-4
622,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94209140&_cid=P11-MIZJRQ-12597-4
623,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002002490&_cid=P11-MIZJRQ-12597-4
624,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007074127&_cid=P11-MIZJRQ-12597-4
625,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39247659&_cid=P11-MIZJRQ-12597-4
626,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211540738&_cid=P11-MIZJRQ-12597-4
627,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016086141&_cid=P11-MIZJRQ-12597-4
628,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94092355&_cid=P11-MIZJRQ-12597-4
629,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001064607&_cid=P11-MIZJRQ-12597-4
630,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP46981165&_cid=P11-MIZJRQ-12597-4
631,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011016759&_cid=P11-MIZJRQ-12597-4
632,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40384723&_cid=P11-MIZJRQ-12597-4
633,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93911728&_cid=P11-MIZJRQ-12597-4
634,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211672795&_cid=P11-MIZJRQ-12597-4
635,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP107039164&_cid=P11-MIZJRQ-12597-4
636,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93955068&_cid=P11-MIZJRQ-12597-4
637,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11111089&_cid=P11-MIZJRQ-12597-4
638,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14065805&_cid=P11-MIZJRQ-12597-4
639,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP465159002&_cid=P11-MIZJRQ-12597-4
640,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP90216098&_cid=P11-MIZJRQ-12597-4
641,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14250406&_cid=P11-MIZJRQ-12597-4
642,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94398641&_cid=P11-MIZJRQ-12597-4
643,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008093073&_cid=P11-MIZJRQ-12597-4
644,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023119234&_cid=P11-MIZJRQ-12597-4
645,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001072674&_cid=P11-MIZJRQ-12597-4
646,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94402116&_cid=P11-MIZJRQ-12597-4
647,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008104793&_cid=P11-MIZJRQ-12597-4
648,https://patentscope.wipo.int/search/en/detail.jsf?docId=FI443696671&_cid=P11-MIZJRQ-12597-4
649,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024116142&_cid=P11-MIZJRQ-12597-4
650,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14731951&_cid=P11-MIZJRQ-12597-4
651,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002096834&_cid=P11-MIZJRQ-12597-4
652,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP217784498&_cid=P11-MIZJRQ-12597-4
653,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP373277488&_cid=P11-MIZJRQ-12597-4
654,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14055875&_cid=P11-MIZJRQ-12597-4
655,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002083817&_cid=P11-MIZJRQ-12597-4
656,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB137483371&_cid=P11-MIZJRQ-12597-4
657,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012135089&_cid=P11-MIZJRQ-12597-4
658,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14509225&_cid=P11-MIZJRQ-12597-4
659,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94445035&_cid=P11-MIZJRQ-12597-4
660,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014207096&_cid=P11-MIZJRQ-12597-4
661,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB319918626&_cid=P11-MIZJRQ-12597-4
662,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024116145&_cid=P11-MIZJRQ-12597-4
663,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211488324&_cid=P11-MIZJRQ-12597-4
664,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA123669269&_cid=P11-MIZJRQ-12597-4
665,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38832269&_cid=P11-MIZJRQ-12597-4
666,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001070394&_cid=P11-MIZJRQ-12597-4
667,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13896352&_cid=P11-MIZJRQ-12597-4
668,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179050874&_cid=P11-MIZJRQ-12597-4
669,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001096015&_cid=P11-MIZJRQ-12597-4
670,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94565431&_cid=P11-MIZJRQ-12597-4
671,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001094500&_cid=P11-MIZJRQ-12597-4
672,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14075733&_cid=P11-MIZJRQ-12597-4
673,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002097009&_cid=P11-MIZJRQ-12597-4
674,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008122636&_cid=P11-MIZJRQ-12597-4
675,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11472700&_cid=P11-MIZJRQ-12597-4
676,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40903890&_cid=P11-MIZJRQ-12597-4
677,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA211929328&_cid=P11-MIZJRQ-12597-4
678,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017011025&_cid=P11-MIZJRQ-12597-4
679,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93872800&_cid=P11-MIZJRQ-12597-4
680,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004026994&_cid=P11-MIZJRQ-12597-4
681,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94948009&_cid=P11-MIZJRQ-12597-4
682,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP400276069&_cid=P11-MIZJRQ-12597-4
683,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP279631040&_cid=P11-MIZJRQ-12597-4
684,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003068396&_cid=P11-MIZJRQ-12597-4
685,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11020042&_cid=P11-MIZJRQ-12597-4
686,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP430536776&_cid=P11-MIZJRQ-12597-4
687,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016091695&_cid=P11-MIZJRQ-12597-4
688,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003068715&_cid=P11-MIZJRQ-12597-4
689,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002066581&_cid=P11-MIZJRQ-12597-4
690,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211491558&_cid=P11-MIZJRQ-12597-4
691,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14867136&_cid=P11-MIZJRQ-12597-4
692,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP154242402&_cid=P11-MIZJRQ-12597-4
693,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013054091&_cid=P11-MIZJRQ-12597-4
694,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA250828721&_cid=P11-MIZJRQ-12597-4
695,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018146276&_cid=P11-MIZJRQ-12597-4
696,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017009434&_cid=P11-MIZJRQ-12597-4
697,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94558905&_cid=P11-MIZJRQ-12597-4
698,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211446986&_cid=P11-MIZJRQ-12597-4
699,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37452460&_cid=P11-MIZJRQ-12597-4
700,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93939830&_cid=P11-MIZJRQ-12597-4
701,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13807334&_cid=P11-MIZJRQ-12597-4
702,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93955067&_cid=P11-MIZJRQ-12597-4
703,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13088370&_cid=P11-MIZJRQ-12597-4
704,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13954550&_cid=P11-MIZJRQ-12597-4
705,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP91282123&_cid=P11-MIZJRQ-12597-4
706,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43204106&_cid=P11-MIZJRQ-12597-4
707,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP45658072&_cid=P11-MIZJRQ-12597-4
708,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13584983&_cid=P11-MIZJRQ-12597-4
709,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP430536777&_cid=P11-MIZJRQ-12597-4
710,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179106284&_cid=P11-MIZJRQ-12597-4
711,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010070475&_cid=P11-MIZJRQ-12597-4
712,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP97861239&_cid=P11-MIZJRQ-12597-4
713,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003012008&_cid=P11-MIZJRQ-12597-4
714,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14075124&_cid=P11-MIZJRQ-12597-4
715,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024116152&_cid=P11-MIZJRQ-12597-4
716,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211549366&_cid=P11-MIZJRQ-12597-4
717,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11149453&_cid=P11-MIZJRQ-12597-4
718,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41095605&_cid=P11-MIZJRQ-12597-4
719,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40080218&_cid=P11-MIZJRQ-12597-4
720,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP105639274&_cid=P11-MIZJRQ-12597-4
721,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40633560&_cid=P11-MIZJRQ-12597-4
722,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP465741926&_cid=P11-MIZJRQ-12597-4
723,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37701896&_cid=P11-MIZJRQ-12597-4
724,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013122797&_cid=P11-MIZJRQ-12597-4
725,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40495266&_cid=P11-MIZJRQ-12597-4
726,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40661900&_cid=P11-MIZJRQ-12597-4
727,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11111088&_cid=P11-MIZJRQ-12597-4
728,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP205287445&_cid=P11-MIZJRQ-12597-4
729,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014116343&_cid=P11-MIZJRQ-12597-4
730,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018146277&_cid=P11-MIZJRQ-12597-4
731,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA250828872&_cid=P11-MIZJRQ-12597-4
732,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010128006&_cid=P11-MIZJRQ-12597-4
733,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41162011&_cid=P11-MIZJRQ-12597-4
734,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14556044&_cid=P11-MIZJRQ-12597-4
735,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012062721&_cid=P11-MIZJRQ-12597-4
736,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018078069&_cid=P11-MIZJRQ-12597-4
737,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002096841&_cid=P11-MIZJRQ-12597-4
738,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003087271&_cid=P11-MIZJRQ-12597-4
739,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008062208&_cid=P11-MIZJRQ-12597-4
740,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009031756&_cid=P11-MIZJRQ-12597-4
741,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002097010&_cid=P11-MIZJRQ-12597-4
742,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015145311&_cid=P11-MIZJRQ-12597-4
743,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA178051524&_cid=P11-MIZJRQ-12597-4
744,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39901655&_cid=P11-MIZJRQ-12597-4
745,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211508541&_cid=P11-MIZJRQ-12597-4
746,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001046339&_cid=P11-MIZJRQ-12597-4
747,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR95730196&_cid=P11-MIZJRQ-12597-4
748,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41709678&_cid=P11-MIZJRQ-12597-4
749,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP76086008&_cid=P11-MIZJRQ-12597-4
750,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41095604&_cid=P11-MIZJRQ-12597-4
751,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005002701&_cid=P11-MIZJRQ-12597-4
752,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93559271&_cid=P11-MIZJRQ-12597-4
753,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94480708&_cid=P11-MIZJRQ-12597-4
754,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010106547&_cid=P11-MIZJRQ-12597-4
755,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94042244&_cid=P11-MIZJRQ-12597-4
756,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2003084906&_cid=P11-MIZJRQ-12597-4
757,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37590963&_cid=P11-MIZJRQ-12597-4
758,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37502576&_cid=P11-MIZJRQ-12597-4
